ID,Departamento,Municipio,Tipo_Dato,Tipo_Indicador,Código_Unico,Indicador,Indicador_Des,Fuente,Descripcion_corta,Valor,Valor_Texto,Cod_Dep,Depto,Codigo_Mun,Latitude,Longitude,Geo
421,Huehuetenango,Chiantla,Demografía,Residencia,0055,% con residencia Urbana,% con residencia urbana,Censo 2018,% urbana,8.24,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
422,Huehuetenango,Cuilco,Demografía,Residencia,0055,% con residencia Urbana,% con residencia urbana,Censo 2018,% urbana,3.63,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
423,Huehuetenango,Jacaltenango,Demografía,Residencia,0055,% con residencia Urbana,% con residencia urbana,Censo 2018,% urbana,60.62,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
424,Huehuetenango,La Democracia,Demografía,Residencia,0055,% con residencia Urbana,% con residencia urbana,Censo 2018,% urbana,41.75,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
425,Huehuetenango,La Libertad,Demografía,Residencia,0055,% con residencia Urbana,% con residencia urbana,Censo 2018,% urbana,16.23,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
426,Quiché,Depto. Quiché,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,64.51,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
427,Quiché,Nebaj,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,63.43,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
428,Quiché,Cotzal,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,62.45,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
429,Quiché,Chajul,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,56.05,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
430,Quiché,Cunén,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,68.66,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
431,Quiché,Uspantán,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,61.62,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
432,Huehuetenango,Depto. Huehuetenango,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,71.67,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
433,Huehuetenango,Santa Cruz Barillas,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,67.9,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
434,Huehuetenango,San Mateo Ixtatán,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,49.21,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
435,Huehuetenango,Santa Eulalia,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,63.13,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
436,Huehuetenango,San Pedro Soloma,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,67.19,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
437,Huehuetenango,Todos Santos Cuchumatán,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,60.52,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
438,Huehuetenango,Chiantla,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,74.78,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
439,Huehuetenango,Cuilco,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,73.51,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
440,Huehuetenango,Jacaltenango,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,83.34,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
441,Huehuetenango,La Democracia,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,75.41,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
442,Huehuetenango,La Libertad,Educación,Alfabetismo,0056,% de alfabetismo,% alfabetismo,Censo 2018,% alfabetismo,70.55,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
443,Huehuetenango,Depto. Huehuetenango,Salud,Anemia (hemoglobina <11.0 mg/dl ajustada por altura geográfica),0057,"% de Anemia (hemoglobina <12.0 mg/dl ajustada por altura), en mujeres no embarazadas 15-49 años","% de anemia, en mujeres no embarazadas 15-49 años",SIVESNU 2018,,5.1,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
444,Huehuetenango,Depto. Huehuetenango,Salud,Anemia (hemoglobina <11.0 mg/dl ajustada por altura geográfica),0058,"% de anemia en niños de 12-23 meses, <11.0 mg/dl ajustada por altura geográfica",% de anemia en niños de 12-23 meses,SIVESNU 2018,,2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
445,Huehuetenango,Depto. Huehuetenango,Salud,Anemia (hemoglobina <11.0 mg/dl ajustada por altura geográfica),0059,"% de anemia en niños de 6-11 meses, <11.0 mg/dl ajustada por altura geográfica",% de anemia en niños de 6-11 meses,SIVESNU 2018,,25,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
446,Quiché,Depto. Quiché,Salud Indicadores,Uso de servicios,0060,% de APN personal biomédico,% de APN personal biomédico,ENSMI 2014,,90.8,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
447,Huehuetenango,Depto. Huehuetenango,Salud Indicadores,Uso de servicios,0060,% de APN personal biomédico,% de APN personal biomédico,ENSMI 2014,,78.8,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
448,Huehuetenango,Depto. Huehuetenango,Salud,Salud Reproductiva,0061,% de asistencia a control prenatal en el último embarazo de nacido vivo,"% de asistencia a APN , último embarazo de NV ",SIVESNU 2018,,97.7,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
449,Huehuetenango,Depto. Huehuetenango,Salud,Alimentación y salud infantil,0062,"% de asistencia a promoción y monitoreo de crecimiento, niños <5 años , toma de peso últimos 12 meses",promedio varones (0-4 años) por hogar,SIVESNU 2018,,88.2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
450,Huehuetenango,Depto. Huehuetenango,Salud,Alimentación y salud infantil,0063,"% de asistencia a promoción y monitoreo de crecimiento, niños <5 años , toma de talla últimos 12 meses","% de asistencia a toma de talla peso últimos 12 meses, niños <5 años ",SIVESNU 2018,,87.9,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
451,Quiché,Depto. Quiché,Salud Indicadores,Uso de servicios,0064,% de atención posnatal al RN en los primeros 2 días de nacido,% de atención posnatal al RN en los primeros 2 días de nacido,ENSMI 2014,,10.3,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
452,Huehuetenango,Depto. Huehuetenango,Salud Indicadores,Uso de servicios,0064,% de atención posnatal al RN en los primeros 2 días de nacido,% de atención posnatal al RN en los primeros 2 días de nacido,ENSMI 2014,,12.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
453,Quiché,Depto. Quiché,Salud Indicadores,Uso de servicios,0065,"% de barreras de acceso a los servicio al estar enfermas, total","% de barreras de acceso a los servicio al estar enfermas, total",ENSMI 2014,,77,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
454,Huehuetenango,Depto. Huehuetenango,Salud Indicadores,Uso de servicios,0065,"% de barreras de acceso a los servicio al estar enfermas, total","% de barreras de acceso a los servicio al estar enfermas, total",ENSMI 2014,,81.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
455,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0066,"% de consumo de diario de azúcar normal, niños/as 6-59 meses","% de consumo de diario de azúcar blanca, niños 6-59 meses",SIVESNU 2018,,74.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
456,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0067,"% de consumo de pan dulce, mujeres 15-49 años","% de consumo de pan dulce, mujeres 15-49 años",SIVESNU 2018,,14,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
457,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0068,"% de consumo de pan dulce, niños/as 6-59 meses","% de consumo de pan dulce, niños  6-59 meses",SIVESNU 2018,,12.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
458,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0069,"% de consumo diario de sal fina, mujeres 15-49 años","% de consumo diario de sal fina, mujeres 15-49 años",SIVESNU 2018,,63.7,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
459,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0070,"% de consumo diario de sal fina, niños/as 6-59 meses","% de consumo diario de sal fina, niños 6-59 meses",SIVESNU 2018,,60.9,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
460,Huehuetenango,Depto. Huehuetenango,Salud,Deficiencia de hierro,0071,"% de deficiencia de hierro (<15 ug/L ferritina), en mujeres no embarazadas 15-49 años",% de deficiencia Fe mujeres no embarazadas 15-49 años,SIVESNU 2018,,21.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
461,Huehuetenango,Depto. Huehuetenango,Salud,Deficiencia de vitamina B12,0072,% de deficiencia de vitamina B12 en mujeres embarazadas 15-49 años (vitamina B12 <200 ug/L),% de deficiencia de Vit B12 en embarazadas 15-49 años ,SIVESNU 2018,,18.8,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
462,Huehuetenango,Depto. Huehuetenango,Salud,Deficiencia de vitamina B12,0073,% de deficiencia de vitamina B12 en mujeres no embarazadas 15-49 años (vitamina B12 <200 ug/L),% de deficiencia de Vit B12 en mujeres no embarazadas 15-49 años ,SIVESNU 2018,,3.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
463,Huehuetenango,Depto. Huehuetenango,Salud,Deficiencia de Zinc,0074,% de deficiencia de zinc en mujeres no embarazadas de 15 a 49 años,% de deficiencia de zinc en mujeres no embarazadas de 15-49 años,SIVESNU 2018,,53.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
464,Huehuetenango,Depto. Huehuetenango,Salud,Deficiencia de Zinc,0075,% de deficiencia de zinc en niños 6-59 meses,% de deficiencia de zinc en niños 6-59 meses,SIVESNU 2018,,34.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
465,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0076,"% de desnutrición aguda (0-5 meses), -2 DE","% de desnutrición aguda (0-5 meses), -2 DE",SIVESNU 2018,,1.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
466,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0077,"% de desnutrición aguda (12-23 meses), -2 DE","% de desnutrición aguda (12-23 meses), -2 DE",SIVESNU 2018,,2.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
467,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0078,"% de desnutrición aguda (6-11 meses), -2 DE","% de desnutrición aguda (6-11 meses), -2 DE",SIVESNU 2018,,3.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
468,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0079,"% de desnutrición aguda (Indígena), -2 DE","% de desnutrición aguda (indígena), -2 DE",SIVESNU 2018,,2.6,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
469,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0080,"% de desnutrición aguda (No indígena), -2 DE","% de desnutrición aguda (ladino), -2 DE",SIVESNU 2018,,3.2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
470,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0081,"% de desnutrición aguda (Rural), -2 DE","% de desnutrición aguda (rural), -2 DE",SIVESNU 2018,,2.6,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
471,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición aguda (-<2 D.E. peso para talla), niños/as 6-23 meses de edad",0082,"% de desnutrición aguda (Urbano), -2 DE","% de desnutrición aguda (urbano), -2 DE",SIVESNU 2018,,4.2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
472,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0083,"% de desnutrición crónica (0-5 meses), -2 DE","% de desnutrición crónica (0-5 meses), -2 DE",SIVESNU 2018,,26.2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
473,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0084,"% de desnutrición crónica (0-5 meses), -3 DE","% de desnutrición crónica (0-5 meses), -3 DE",SIVESNU 2018,,7.7,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
474,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0085,"% de desnutrición crónica (12-23 meses), -2 DE","% de desnutrición crónica (12-23 meses), -2 DE",SIVESNU 2018,,63.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
475,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0086,"% de desnutrición crónica (12-23 meses), -3 DE","% de desnutrición crónica (12-23 meses), -3 DE",SIVESNU 2018,,27.1,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
476,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0087,"% de desnutrición crónica (6-11 meses), -2 DE","% de desnutrición crónica (6-11 meses), -2 DE",SIVESNU 2018,,39.3,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
477,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0088,"% de desnutrición crónica (6-11 meses), -3 DE","% de desnutrición crónica (6-11 meses), -3 DE",SIVESNU 2018,,20.2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
478,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0089,"% de desnutrición crónica (Indígena), -2 DE","% de desnutrición crónica (indígena), -2 DE",SIVESNU 2018,,62.7,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
479,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0090,"% de desnutrición crónica (Indígena), -3 DE","% de desnutrición crónica (indígena), -3 DE",SIVESNU 2018,,28.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
480,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0091,"% de desnutrición crónica (No indígena), -2 DE","% de desnutrición crónica (ladino), -2 DE",SIVESNU 2018,,44,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
481,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0092,"% de desnutrición crónica (No indígena), -3 DE","% de desnutrición crónica (ladino), -3 DE",SIVESNU 2018,,15.8,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
482,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0093,"% de desnutrición crónica (Rural), -2 DE","% de desnutrición crónica (rural), -2 DE",SIVESNU 2018,,61,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
483,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0094,"% de desnutrición crónica (Rural), -3 DE","% de desnutrición crónica (rural), -3 DE",SIVESNU 2018,,26,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
484,Huehuetenango,Depto. Huehuetenango,Salud,"Desnutrición crónica (-<2 D.E. talla para edad), niños/as 6-23 meses de edad",0095,"% de desnutrición crónica (Urbano), -2 DE","% de desnutrición crónica (urbano), -2 DE",SIVESNU 2018,,45.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
485,Huehuetenango,Depto. Huehuetenango,Salud,"% de desnutrición crónica (-<3 D.E. talla por edad), niños/as 6-23 meses de edad",0096,"% de desnutrición crónica (Urbano), -3 DE","% de desnutrición crónica (urbano), -3 DE",SIVESNU 2018,,17.6,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
486,Huehuetenango,Depto. Huehuetenango,Salud,Alimentación y salud infantil,0097,% de diversidad dietética mínima niños 12-23 meses,"% de diversidad dietética mínima, 12-23 meses",SIVESNU 2018,,56,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
487,Huehuetenango,Depto. Huehuetenango,Salud,Alimentación y salud infantil,0098,% de diversidad dietética mínima niños 6-8 meses,"% de diversidad dietética mínima, 6-8 meses",SIVESNU 2018,,29.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
488,Huehuetenango,Depto. Huehuetenango,Salud,Alimentación y salud infantil,0099,% de diversidad dietética mínima niños 9-11 meses,"% de diversidad dietética mínima, 9-11 meses",SIVESNU 2018,,61.7,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
489,Quiché,Depto. Quiché,Ingreso y Riqueza,Autonomía,0100,% de esposos que controlan el ingreso de la esposa,% de esposos que controlan el ingreso de la esposa,ENSMI 2014,,4,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
